id,subject_course,department,title,section,credit_hours,capacity,enrolled,seats_available,instructors,block,days,begin_time,end_time,meeting_time
90005,PHYS0109,PHYS,Introductory Mechanics Lab,X,0,8,2,6,Eilat Glikman,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 511
90007,PHYS0109,PHYS,Introductory Mechanics Lab,Y,0,8,1,7,Eilat Glikman,We1330,We,1330,1615,We 1330-1615 MBH 511
90010,PHYS0109,PHYS,Introductory Mechanics Lab,Z,0,8,3,5,Eilat Glikman,Th1330,Th,1330,1615,Th 1330-1615 MBH 511
91290,PHYS0111,PHYS,"Waves, Optics &amp; Thermodynamics",A,1,36,22,14,Michael Dunham,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 MBH 216
91479,PHYS0111,PHYS,"Waves, Optics &amp; Thermo Lab",X,0,18,17,1,Angus Findlay,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 505
91306,PHYS0111,PHYS,"Waves, Optics &amp; Thermo Lab",Y,0,18,5,13,Angus Findlay,We1330,We,1330,1615,We 1330-1615 MBH 505
92683,PHYS0114,PHYS,Electricity &amp; Magnetism,A,1,18,16,2,Noah Graham,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 MBH 220
92684,PHYS0114,PHYS,Electricity &amp; Magnetism Lab,Z,0,18,16,2,Noah Graham,We1330,We,1330,1615,We 1330-1615 MBH 509
91332,PHYS0155,PHYS,Introduction to the Universe,A,1,48,41,7,McKinley Brumback,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MBH 220
91727,PHYS0155,PHYS,Intro to Universe Lab,X,0,16,12,4,McKinley Brumback,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 503
91728,PHYS0155,PHYS,Intro to Universe Lab,Y,0,16,15,1,McKinley Brumback,We1330,We,1330,1615,We 1330-1615 MBH 503
91333,PHYS0155,PHYS,Intro to Universe Lab,Z,0,16,14,2,McKinley Brumback,Th1330,Th,1330,1615,Th 1330-1615 MBH 503
91738,PHYS0214,PHYS,Relativity &amp; Electromagnetism,A,1,30,18,12,Christopher Herdman,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 MBH 538
91739,PHYS0216,PHYS,Waves and Fourier Analysis,A,1,32,32,0,Noah Graham,MoWeFr0815,MoWeFr,0815,0930,MoWeFr 0815-0930 MBH 538
91941,PHYS0255,PHYS,Intro to Astrophysics,A,1,18,13,5,Michael Dunham,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MBH 503
91942,PHYS0255,PHYS,Intro Astrophysics Discussion,Z,0,18,13,5,Michael Dunham,Th1415,Th,1415,1530,Th 1415-1530 MBH 538
92922,PHYS0314,PHYS,Electromagnetic Theory,A,1,18,10,8,Paul Hess,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 MBH 503
90057,PHYS0321,PHYS,Experimental Physics II,A,1,12,10,2,Michael Durst,TuTh0815,TuTh,0815,0930,TuTh 0815-0930 MBH 503
90427,PHYS0321,PHYS,Experimental Physics II Lab,X,0,4,3,1,Michael Durst,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 519
90058,PHYS0321,PHYS,Experimental Physics II Lab,Y,0,4,4,0,Michael Durst,We1330,We,1330,1615,We 1330-1615 MBH 519
91860,PHYS0321,PHYS,Experimental Physics II Lab,Z,0,4,3,1,Michael Durst,Th1330,Th,1330,1615,Th 1330-1615 MBH 519
91833,PHYS0350,PHYS,Statistical Mechanics,A,1,25,16,9,Christopher Herdman,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MBH 503
91834,PHYS0350,PHYS,Statistic Mechanics Discussion,Z,0,25,16,9,Christopher Herdman,Fr0945,Fr,0945,1035,Fr 0945-1035 MBH 538
90067,PHYS0500,PHYS,Ind. Study &amp; Special Topic,B,1,99,0,99,McKinley Brumback,Su1900,Su,1900,2029,Su 1900-2029
90567,PHYS0500,PHYS,Ind. Study &amp; Special Topic,D,1,99,0,99,Susan Watson,Su0800,Su,0800,1659,Su 0800-1659
90069,PHYS0500,PHYS,Ind. Study &amp; Special Topic,E,1,99,0,99,Eilat Glikman,Su1900,Su,1900,2029,Su 1900-2029
90070,PHYS0500,PHYS,Ind. Study &amp; Special Topic,F,1,99,0,99,Paul Hess,Su1900,Su,1900,2029,Su 1900-2029
90568,PHYS0500,PHYS,Ind. Study &amp; Special Topic,G,1,99,0,99,Anne Goodsell,Su0800,Su,0800,1659,Su 0800-1659
90071,PHYS0500,PHYS,Ind. Study &amp; Special Topic,H,1,99,0,99,Noah Graham,Su1900,Su,1900,2029,Su 1900-2029
90818,PHYS0500,PHYS,Ind. Study &amp; Special Topic,I,1,99,0,99,Michael Durst,Su1900,Su,1900,2029,Su 1900-2029
92305,PHYS0500,PHYS,Ind. Study &amp; Special Topic,K,1,99,0,99,Michael Dunham,TBA,,,,TBA
90848,PHYS0704,PHYS,Senior Project,A,1,14,12,2,McKinley Brumback,Fr1310,Fr,1310,1400,Fr 1310-1400 MBH 530
90073,PHYS0705,PHYS,Senior Thesis,B,1,99,0,99,Michael Dunham,Su0800,Su,0800,1659,Su 0800-1659
90074,PHYS0705,PHYS,Senior Thesis,D,1,99,0,99,Susan Watson,Su0800,Su,0800,1659,Su 0800-1659
90075,PHYS0705,PHYS,Senior Thesis,E,1,99,0,99,Eilat Glikman,Su0800,Su,0800,1659,Su 0800-1659
90569,PHYS0705,PHYS,Senior Thesis,G,1,99,0,99,Anne Goodsell,Su0800,Su,0800,1659,Su 0800-1659
90078,PHYS0705,PHYS,Senior Thesis,H,1,99,0,99,Noah Graham,Su0800,Su,0800,1659,Su 0800-1659
90819,PHYS0705,PHYS,Senior Thesis,I,1,99,0,99,Michael Durst,Su0800,Su,0800,1659,Su 0800-1659
91311,PHYS0705,PHYS,Senior Thesis,J,1,99,0,99,Christopher Herdman,Su0800,Su,0800,1659,Su 0800-1659
92905,PSCI0101,PSCI,Intro to Political Philosophy,A,1,45,27,18,Sophia Pangle,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 AXN 103
92988,PSCI0101,PSCI,Discussion,X,0,15,11,4,Sophia Pangle,Fr1115,Fr,1115,1205,Fr 1115-1205 CHT 003
92906,PSCI0101,PSCI,Discussion,Y,0,15,10,5,Sophia Pangle,Fr1310,Fr,1310,1400,Fr 1310-1400 CHT 003
92907,PSCI0101,PSCI,Discussion,Z,0,15,6,9,Sophia Pangle,Fr0945,Fr,0945,1035,Fr 0945-1035 CHT 003
90362,PSCI0103,PSCI,Intro to Comparative Politics,A,1,30,11,19,Ajay Verghese,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 LIB 201
91472,PSCI0103,PSCI,Intro to Comparative Politics,B,1,30,21,9,Jessica Teets,MoWe1115,MoWe,1115,1205,MoWe 1115-1205 MNR 311
92839,PSCI0103,PSCI,Discussion PSCI 0103B,U,0,15,10,5,Jessica Teets,Fr0945,Fr,0945,1035,Fr 0945-1035 MNR 217
91473,PSCI0103,PSCI,Discussion PSCI 0103B,V,0,15,11,4,Jessica Teets,Fr1115,Fr,1115,1205,Fr 1115-1205 MNR 217
91597,PSCI0103,PSCI,Discussion PSCI 0103A,Y,0,15,5,10,Ajay Verghese,Th1310,Th,1310,1400,Th 1310-1400 MNR 311
91598,PSCI0103,PSCI,Discussion PSCI 0103A,Z,0,15,6,9,Ajay Verghese,Th1415,Th,1415,1505,Th 1415-1505 MNR 311
90361,PSCI0104,PSCI,Intro to American Politics,A,1,35,25,10,Bertram Johnson,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 AXN 103
90042,PSCI0104,PSCI,Discussion,Y,0,18,12,6,Bertram Johnson,Fr0840,Fr,0840,0930,Fr 0840-0930 AXN 219
90044,PSCI0104,PSCI,Discussion,Z,0,17,13,4,Bertram Johnson,Fr0945,Fr,0945,1035,Fr 0945-1035 AXN 219
90674,PSCI0109,PSCI,International Politics,A,1,36,17,19,Mark Williams,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 AXT 302
91729,PSCI0109,PSCI,International Politics,B,1,30,14,16,Amy Yuen,MoWe0840,MoWe,0840,0930,MoWe 0840-0930 MNR 311
92102,PSCI0109,PSCI,International Politics,C,1,30,20,10,Gary Winslett,MoWe0945,MoWe,0945,1035,MoWe 0945-1035 MNR 317
91731,PSCI0109,PSCI, Discussion PSCI 0109C,W,0,15,11,4,Gary Winslett,Fr0945,Fr,0945,1035,Fr 0945-1035 MNR 416
92840,PSCI0109,PSCI, Discussion PSCI 0109C,X,0,15,9,6,Gary Winslett,Fr1115,Fr,1115,1205,Fr 1115-1205 MNR 401
93041,PSCI0109,PSCI,Discussion PSCI 0109B,Y,0,15,7,8,Amy Yuen,Fr0840,Fr,0840,0930,Fr 0840-0930 AXN 109
93042,PSCI0109,PSCI,Discussion PSCI 0109B,Z,0,15,7,8,Amy Yuen,Fr0945,Fr,0945,1035,Fr 0945-1035 AXN 109
93108,PSCI0144,PSCI,Please register via IGST 0144A,A,1,0,0,0,Erik Bleich,TuTh1415,TuTh,1415,1530,TuTh 1415-1530 MNR 317
92844,PSCI0202,PSCI,African Politics,A,1,25,24,1,,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 AXT 301
92990,PSCI0206,PSCI,American Presidency,A,1,20,12,8,Matthew Dickinson,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MNR 317
92106,PSCI0210,PSCI,Frontiers in Political Science,A,1,20,18,2,Amy Yuen,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 MNR 217
92841,PSCI0210,PSCI,Frontiers in Pol Sci Lab,Z,0,20,18,2,Amy Yuen,Fr1115,Fr,1115,1205,Fr 1115-1205 MNR 409
92842,PSCI0213,PSCI,QualitativeMethods in Poli Sci,A,1,20,18,2,Jessica Teets,MoWeFr1310,MoWeFr,1310,1400,MoWeFr 1310-1400 MNR 208
92843,PSCI0214,PSCI,Intl Environmental Politics,A,1,30,20,10,Kemi George,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 SDL 110
93040,PSCI0227,PSCI,Russian Politics,A,1,24,16,8,Margaret Hanson,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 SDL 130
92181,PSCI0257,PSCI,Grand Strategy and Statecraft,A,1,18,19,-1,Caileigh Glenn Hinchey,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 MNR 317
92936,PSCI0259,PSCI,Politics of Indignation,A,1,15,14,1,Sophia Pangle,TuTh1415,TuTh,1415,1530,TuTh 1415-1530 MNR 416
91291,PSCI0304,PSCI,Internatl Political Economy,A,1,24,30,-6,Gary Winslett,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 MNR 317
92846,PSCI0306,PSCI,American Constitutional Law,A,1,20,20,0,Murray Dry,Fr1310,Fr,1310,1400,Fr 1310-1400 MNR 311; MoWe 1415-1530 MNR 311
92847,PSCI0308,PSCI,U.S. National Elections,A,1,25,13,12,Matthew Dickinson,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 MBH 403
92116,PSCI0311,PSCI,American Foreign Policy,A,1,32,31,1,Caileigh Glenn Hinchey,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 AXN 109
92117,PSCI0311,PSCI,Discussion,Y,0,16,15,1,Caileigh Glenn Hinchey,Fr0840,Fr,0840,0930,Fr 0840-0930 AXN 220
92118,PSCI0311,PSCI,Discussion,Z,0,16,16,0,Caileigh Glenn Hinchey,Fr0945,Fr,0945,1035,Fr 0945-1035 AXN 220
92848,PSCI0317,PSCI,Ancient &amp; Med. Pol. Philosophy,A,1,20,9,11,Murray Dry,Fr0945,Fr,0945,1035,Fr 0945-1035 MNR 311; TuTh 1415-1530 MNR 217
93004,PSCI0323,PSCI,Contemporary Turkish Politics,A,1,25,18,7,Sebnem Gumuscu,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 MNR 406
92849,PSCI0372,PSCI,Gender and Int&#39;l Relations,A,1,24,19,5,Kemi George,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 SDL 110
92119,PSCI0427,PSCI,How Democracies Die,A,1,16,16,0,Sebnem Gumuscu,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 RCD 011
92851,PSCI0443,PSCI,Media and the Marginalized,A,1,16,10,6,Erik Bleich,Mo1330,Mo,1330,1615,Mo 1330-1615 ATA A100
92993,PSCI0450,PSCI,Ethnic Conflict,A,1,16,16,0,,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 FIC CK1
92177,PSCI0471,PSCI,Secularization Theory,A,1,16,13,3,Ajay Verghese,Tu1330,Tu,1330,1615,Tu 1330-1615 LAF 121
92904,PSCI0475,PSCI,Authoritarian Legality,A,1,16,16,0,Margaret Hanson,Mo1330,Mo,1330,1615,Mo 1330-1615 SDL IL1
90143,PSCI0500,PSCI,Independent Project,A,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
90144,PSCI0500,PSCI,Independent Project,B,1,99,1,98,Murray Dry,Su1900,Su,1900,2029,Su 1900-2029
90148,PSCI0500,PSCI,Independent Project,D,1,99,0,99,Daniel Fram,Su1900,Su,1900,2029,Su 1900-2029
90150,PSCI0500,PSCI,Independent Project,E,1,99,0,99,Erik Bleich,Su1900,Su,1900,2029,Su 1900-2029
90151,PSCI0500,PSCI,Independent Project,F,1,99,0,99,Sarah Stroup,Su1900,Su,1900,2029,Su 1900-2029
90617,PSCI0500,PSCI,Independent Project,G,1,99,5,94,Margaret Hanson,Su1900,Su,1900,2029,Su 1900-2029
90152,PSCI0500,PSCI,Independent Project,H,1,99,0,99,Matthew Dickinson,Su1900,Su,1900,2029,Su 1900-2029
90153,PSCI0500,PSCI,Independent Project,I,1,99,0,99,Caileigh Glenn Hinchey,Su1900,Su,1900,2029,Su 1900-2029
90154,PSCI0500,PSCI,Independent Project,J,1,99,0,99,Gary Winslett,Su1900,Su,1900,2029,Su 1900-2029
90156,PSCI0500,PSCI,Independent Project,K,1,99,0,99,Jessica Teets,Su1900,Su,1900,2029,Su 1900-2029
90157,PSCI0500,PSCI,Independent Project,L,1,99,5,94,Bertram Johnson,Su1900,Su,1900,2029,Su 1900-2029
90484,PSCI0500,PSCI,Independent Project,M,1,99,0,99,Nadia Horning,Su1900,Su,1900,2029,Su 1900-2029
90485,PSCI0500,PSCI,Independent Project,N,1,99,0,99,Christopher Klyza,Su1900,Su,1900,2029,Su 1900-2029
90618,PSCI0500,PSCI,Independent Project,P,1,99,0,99,Mark Williams,Su1900,Su,1900,2029,Su 1900-2029
90487,PSCI0500,PSCI,Independent Project,Q,1,99,0,99,Sebnem Gumuscu,Su1900,Su,1900,2029,Su 1900-2029
90488,PSCI0500,PSCI,Independent Project,R,1,99,0,99,Ajay Verghese,Su1900,Su,1900,2029,Su 1900-2029
90489,PSCI0500,PSCI,Independent Project,S,1,99,1,98,Amy Yuen,Su1900,Su,1900,2029,Su 1900-2029
90779,PSCI0500,PSCI,Independent Project,V,1,99,0,99,Jeffrey Lunstead,Su1900,Su,1900,2029,Su 1900-2029
90840,PSCI0500,PSCI,Independent Project,W,1,99,1,98,Kemi George,Su1900,Su,1900,2029,Su 1900-2029
91154,PSCI0500,PSCI,Independent Project,X,1,99,0,99,James Douglas,Su1900,Su,1900,2029,Su 1900-2029
90158,PSCI0700,PSCI,Honors Thesis,A,1,99,0,99,,Su0800,Su,0800,1659,Su 0800-1659
90161,PSCI0700,PSCI,Honors Thesis,B,1,99,0,99,Murray Dry,Su0800,Su,0800,1659,Su 0800-1659
90162,PSCI0700,PSCI,Honors Thesis,D,1,99,0,99,Daniel Fram,Su0800,Su,0800,1659,Su 0800-1659
90164,PSCI0700,PSCI,Honors Thesis,F,1,99,0,99,Sarah Stroup,Su0800,Su,0800,1659,Su 0800-1659
90166,PSCI0700,PSCI,Honors Thesis,G,1,99,0,99,Margaret Hanson,Su0800,Su,0800,1659,Su 0800-1659
90167,PSCI0700,PSCI,Honors Thesis,H,1,99,0,99,Matthew Dickinson,Su0800,Su,0800,1659,Su 0800-1659
90168,PSCI0700,PSCI,Honors Thesis,I,1,99,0,99,Caileigh Glenn Hinchey,Su0800,Su,0800,1659,Su 0800-1659
90171,PSCI0700,PSCI,Honors Thesis,J,1,99,0,99,Gary Winslett,Su0800,Su,0800,1659,Su 0800-1659
90173,PSCI0700,PSCI,Honors Thesis,K,1,99,0,99,Jessica Teets,Su0800,Su,0800,1659,Su 0800-1659
90174,PSCI0700,PSCI,Honors Thesis,L,1,99,0,99,Bertram Johnson,Su0800,Su,0800,1659,Su 0800-1659
90499,PSCI0700,PSCI,Honors Thesis,M,1,99,0,99,Nadia Horning,Su0800,Su,0800,1659,Su 0800-1659
90500,PSCI0700,PSCI,Honors Thesis,N,1,99,0,99,Christopher Klyza,Su0800,Su,0800,1659,Su 0800-1659
90502,PSCI0700,PSCI,Honors Thesis,P,1,99,0,99,Mark Williams,Su0800,Su,0800,1659,Su 0800-1659
90503,PSCI0700,PSCI,Honors Thesis,Q,1,99,0,99,Sebnem Gumuscu,Su0800,Su,0800,1659,Su 0800-1659
90504,PSCI0700,PSCI,Honors Thesis,R,1,99,0,99,Ajay Verghese,Su0800,Su,0800,1659,Su 0800-1659
90505,PSCI0700,PSCI,Honors Thesis,S,1,99,0,99,Amy Yuen,Su0800,Su,0800,1659,Su 0800-1659
90789,PSCI0700,PSCI,Honors Thesis,V,1,99,0,99,Jeffrey Lunstead,Su0800,Su,0800,1659,Su 0800-1659
90841,PSCI0700,PSCI,Honors Thesis,W,1,99,0,99,Kemi George,Su0800,Su,0800,1659,Su 0800-1659
91337,PSCI0700,PSCI,Honors Thesis,X,1,99,0,99,James Douglas,Su1900,Su,1900,2029,Su 1900-2029
91570,PGSE0115,PGSE,Accelerated Begin Portuguese,A,1,15,6,9,Mario Higa,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 SDL 130; TuTh 1115-1205 SDL 130
91572,PGSE0115,PGSE,Accelerated Begin Portuguese,B,1,15,6,9,Daniel Silva,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 WTH SEM; TuTh 1415-1505 WTH SEM
92978,PGSE0355,PGSE,Brazilian Cinema: Wide Angle,A,1,18,7,11,Fernando Rocha,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 SDL 130
92979,PGSE0365,PGSE,Black Lusophone Literatures,A,1,18,4,14,Daniel Silva,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 CHT 003
90576,PGSE0500,PGSE,Independent Study,B,1,99,0,99,Fernando Rocha,Su1900,Su,1900,2029,Su 1900-2029
90668,PGSE0500,PGSE,Independent Study,C,1,99,0,99,Mario Higa,Su0800,Su,0800,1659,Su 0800-1659
90852,PGSE0500,PGSE,Independent Study,D,1,99,0,99,Daniel Silva,Su1900,Su,1900,2029,Su 1900-2029
90054,PSYC0105,PSYC,Introduction To Psychology,A,1,30,18,12,Nadia Vossoughi,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MBH 538
91744,PSYC0105,PSYC,Introduction To Psychology,B,1,30,16,14,Kim Cronise,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MBH 104
90055,PSYC0105,PSYC,Introduction To Psychology,C,1,30,20,10,Olga Parshina,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MBH 317
92852,PSYC0105,PSYC,Introduction To Psychology,D,1,30,17,13,Ann Mason,MoWe0815,MoWe,0815,0930,MoWe 0815-0930 MBH 438
92853,PSYC0105,PSYC,Discussion PSYC 0105C,U,0,15,14,1,Olga Parshina,We1310,We,1310,1400,We 1310-1400 MBH 338
90346,PSYC0105,PSYC,Discussion PSYC 0105C,V,0,15,6,9,Olga Parshina,We1520,We,1520,1610,We 1520-1610 MBH 338
91170,PSYC0105,PSYC,Discussion PSYC 0105B,W,0,15,9,6,Kim Cronise,Fr0945,Fr,0945,1035,Fr 0945-1035 MBH 331
90451,PSYC0105,PSYC,Discussion PSYC 0105B,X,0,15,7,8,Kim Cronise,Fr1115,Fr,1115,1205,Fr 1115-1205 MBH 331
90347,PSYC0105,PSYC,Discussion PSYC 0105A,Y,0,15,9,6,Nadia Vossoughi,Tu1310,Tu,1310,1400,Tu 1310-1400 MBH 331
91599,PSYC0105,PSYC,Discussion PSYC 0105A,Z,0,15,9,6,Nadia Vossoughi,Tu1415,Tu,1415,1505,Tu 1415-1505 MBH 331
90072,PSYC0201,PSYC,Psychological Statistics,A,1,20,15,5,Suzanne Gurland,TuThFr1310,TuThFr,1310,1400,TuThFr 1310-1400 MBH 438
90348,PSYC0201,PSYC,Psychological Statistics,B,1,20,13,7,Laura MacMullin,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MBH 438
90516,PSYC0201,PSYC,Psych Statistics Lab - 0201B,Y,0,20,13,7,Laura MacMullin,Tu1415,Tu,1415,1530,Tu 1415-1530 MBH 117
90077,PSYC0201,PSYC,Psych Statistics Lab - 0201A,Z,0,20,15,5,Suzanne Gurland,Th1415,Th,1415,1530,Th 1415-1530 MBH 117
90001,PSYC0202,PSYC,Research Methods in Psychology,A,1,15,15,0,Robert Moeller,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 LIB 201
91461,PSYC0202,PSYC,Research Methods in Psychology,B,1,15,14,1,Olga Parshina,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 MBH 338
91462,PSYC0202,PSYC,Research Methods Lab - 0202B,Y,0,15,14,1,Olga Parshina,Th1415,Th,1415,1530,Th 1415-1530 MBH 338
90700,PSYC0202,PSYC,Research Methods Lab - 0202A,Z,0,15,15,0,Robert Moeller,We0815,We,0815,0930,We 0815-0930 RCD 011
91765,PSYC0203,PSYC,Social Psychology,A,1,30,27,3,Laura MacMullin,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 MBH 538
92121,PSYC0206,PSYC,Brain Plasticity,A,1,20,19,1,Michael Dash,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 MBH 303
92123,PSYC0220,PSYC,Cultural Psychology,A,1,30,25,5,Nadia Vossoughi,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 MBH 438
90147,PSYC0224,PSYC,Psychological Disorders,A,1,30,28,2,Suzanne Gurland,TuTh0840,TuTh,0840,0930,TuTh 0840-0930 MBH 104
92124,PSYC0224,PSYC,Discussion,Y,0,15,13,2,Suzanne Gurland,Fr0840,Fr,0840,0930,Fr 0840-0930 MBH 148
90790,PSYC0224,PSYC,Discussion,Z,0,15,15,0,Suzanne Gurland,Fr1115,Fr,1115,1205,Fr 1115-1205 MBH 148
92854,PSYC0225,PSYC,Child Development,A,1,30,26,4,Virginia Thomas,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MBH 317
92855,PSYC0225,PSYC,Child Development Discussion,Z,0,30,26,4,Virginia Thomas,We1520,We,1520,1610,We 1520-1610 MBH 438
92856,PSYC0227,PSYC,Cognitive Psychology,A,1,20,17,3,Jason Arndt,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 MBH 338
92857,PSYC0227,PSYC,Cognitive Psychology Lab,Z,0,20,17,3,Jason Arndt,Tu1415,Tu,1415,1530,Tu 1415-1530 MBH 319
92128,PSYC0303,PSYC,Sensation and Perception,A,1,20,20,0,Michael Dash,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MBH 303
92130,PSYC0303,PSYC,Discussion,Z,0,20,20,0,Michael Dash,Th1310,Th,1310,1400,Th 1310-1400 MBH 331
90179,PSYC0350,PSYC,Directed Research,B,1,99,0,99,Jason Arndt,Su1900,Su,1900,2029,Su 1900-2029
90182,PSYC0350,PSYC,Directed Research,D,1,99,0,99,Marcia Collaer,Su1900,Su,1900,2029,Su 1900-2029
90184,PSYC0350,PSYC,Directed Research,E,1,99,0,99,Kim Cronise,Su1900,Su,1900,2029,Su 1900-2029
90185,PSYC0350,PSYC,Directed Research,F,1,99,0,99,Martin Seehuus,Su1900,Su,1900,2029,Su 1900-2029
90186,PSYC0350,PSYC,Directed Research,G,1,99,0,99,Suzanne Gurland,Su1900,Su,1900,2029,Su 1900-2029
90187,PSYC0350,PSYC,Directed Research,H,1,99,0,99,Olga Parshina,Su1900,Su,1900,2029,Su 1900-2029
90188,PSYC0350,PSYC,Directed Research,I,1,99,0,99,Matthew Kimble,Su1900,Su,1900,2029,Su 1900-2029
91210,PSYC0350,PSYC,Directed Research,J,1,99,0,99,Laura MacMullin,Su1900,Su,1900,2029,Su 1900-2029
90284,PSYC0350,PSYC,Directed Research,K,1,99,0,99,Michelle McCauley,Su1900,Su,1900,2029,Su 1900-2029
90452,PSYC0350,PSYC,Directed Research,L,1,99,0,99,Michael Dash,Su1900,Su,1900,2029,Su 1900-2029
90453,PSYC0350,PSYC,Directed Research,M,1,99,0,99,Carlos Velez-Blasini,Su1900,Su,1900,2029,Su 1900-2029
91171,PSYC0350,PSYC,Directed Research,O,1,99,0,99,Robert Moeller,Su1900,Su,1900,2029,Su 1900-2029
91117,PSYC0350,PSYC,Directed Research,P,1,99,0,99,Virginia Thomas,Su0800,Su,0800,1659,Su 0800-1659
90189,PSYC0350,PSYC,Directed Research,Q,1,99,0,99,Clarissa Parker,Su1900,Su,1900,2029,Su 1900-2029
92860,PSYC0355,PSYC,Advanced Social Psychology,A,1,25,11,14,Susan Fenstermacher,Mo1930,Mo,1930,2225,Mo 1930-2225 MBH 104
92861,PSYC0430,PSYC,Memory: A User&#39;s Guide,A,1,16,13,3,Jason Arndt,Mo1330,Mo,1330,1615,Mo 1330-1615 MBH 148
92863,PSYC0442,PSYC,Science of Compassion,A,1,16,16,0,Kim Cronise,We1330,We,1330,1615,We 1330-1615 MBH 219
90197,PSYC0500,PSYC,Advanced Research,B,1,99,0,99,Jason Arndt,Su1900,Su,1900,2029,Su 1900-2029
90198,PSYC0500,PSYC,Advanced Research,C,1,99,0,99,Virginia Thomas,Su1900,Su,1900,2029,Su 1900-2029
90199,PSYC0500,PSYC,Advanced Research,D,1,99,0,99,Marcia Collaer,Su1900,Su,1900,2029,Su 1900-2029
90200,PSYC0500,PSYC,Advanced Research,E,1,99,0,99,Kim Cronise,Su1900,Su,1900,2029,Su 1900-2029
90201,PSYC0500,PSYC,Advanced Research,F,1,99,0,99,Martin Seehuus,Su1900,Su,1900,2029,Su 1900-2029
90202,PSYC0500,PSYC,Advanced Research,G,1,99,0,99,Suzanne Gurland,Su1900,Su,1900,2029,Su 1900-2029
90203,PSYC0500,PSYC,Advanced Research,H,1,99,0,99,Olga Parshina,Su1900,Su,1900,2029,Su 1900-2029
90205,PSYC0500,PSYC,Advanced Research,I,1,99,0,99,Matthew Kimble,Su1900,Su,1900,2029,Su 1900-2029
91327,PSYC0500,PSYC,Advanced Research,J,1,99,0,99,Laura MacMullin,Su1900,Su,1900,2029,Su 1900-2029
90285,PSYC0500,PSYC,Advanced Research,K,1,99,0,99,Michelle McCauley,Su1900,Su,1900,2029,Su 1900-2029
90454,PSYC0500,PSYC,Advanced Research,L,1,99,0,99,Michael Dash,Su1900,Su,1900,2029,Su 1900-2029
90455,PSYC0500,PSYC,Advanced Research,M,1,99,0,99,Carlos Velez-Blasini,Su1900,Su,1900,2029,Su 1900-2029
91172,PSYC0500,PSYC,Advanced Research,O,1,99,0,99,Robert Moeller,Su1900,Su,1900,2029,Su 1900-2029
90204,PSYC0500,PSYC,Advanced Research,Q,1,99,0,99,Clarissa Parker,Su1900,Su,1900,2029,Su 1900-2029
91293,PSYC0500,PSYC,Advanced Research,R,1,99,1,98,Zu Wei Zhai,Su1900,Su,1900,2029,Su 1900-2029
90949,PSYC0700,PSYC,Senior Research,B,1,99,0,99,Jason Arndt,Su0800,Su,0800,1659,Su 0800-1659
90950,PSYC0700,PSYC,Senior Research,C,1,99,1,98,Virginia Thomas,Su0800,Su,0800,1659,Su 0800-1659
